project_id,project_name,ministry,sector,region,sanction_date,sanctioned_cost_cr,planned_completion_date,planned_duration_years,as_of_date,months_since_sanction,physical_progress_pct,financial_progress_pct,cumulative_expenditure_cr,revised_cost_cr,cost_revisions_count,project_stage,land_acquisition_status,approval_delay_months,financing_irregularity_flag,contractor_track_record_score,ministry_reporting_compliance_rate,months_since_last_report,consecutive_missed_cycles,is_completed,actual_completion_date,final_cost_overrun_pct,final_delay_months
PAI-02573,Mining Project 02573,Coal,Mining,South,2024-11-03,502.81,2027-12-23,3.14,2026-09-06,22,16.8,15.4,78.06,507.94,0,construction,partial,2.0,0,0.589,0.832,0,0,0,,1.02,0.7
PAI-02574,Roads Project 02574,Road Transport & Highways,Roads,North,2025-12-18,2054.92,2029-11-15,3.91,2026-09-06,9,13.4,9.1,317.27,3468.4,3,pre_construction,not_started,5.8,0,0.347,0.941,0,0,0,,68.79,25.4
PAI-02575,Railways Project 02575,Railways,Railways,East,2026-07-25,5435.2,2031-07-22,4.99,2026-09-06,2,1.0,0.6,30.34,5465.53,0,pre_construction,complete,6.2,0,0.672,0.969,0,0,0,,0.56,0.6
PAI-02576,Railways Project 02576,Railways,Railways,Central,2023-05-03,1014.91,2027-11-03,4.51,2026-09-06,40,32.5,24.8,252.26,1015.76,0,construction,complete,0.8,1,0.453,0.99,0,0,0,,0.08,0.5
PAI-02577,Railways Project 02577,Railways,Railways,West,2007-01-17,4494.15,2012-07-11,5.48,2013-06-27,77,100.0,100.0,5080.44,5080.44,0,construction,complete,0.9,0,0.399,0.876,0,0,1,2013-06-27,13.05,11.5
PAI-02578,Mining Project 02578,Coal,Mining,Central,2026-01-05,273.07,2031-05-27,5.39,2026-09-06,8,18.3,11.6,32.15,276.03,1,construction,complete,1.1,1,0.66,0.835,3,3,0,,1.08,0.6
PAI-02579,Water Resources Project 02579,Jal Shakti (Water Resources),Water Resources,Central,2016-05-17,2601.15,2020-08-03,4.22,2020-09-01,52,100.0,100.0,2621.88,2621.88,0,construction,complete,2.2,0,0.55,0.787,0,0,1,2020-09-01,0.8,0.9
PAI-02580,Mining Project 02580,Coal,Mining,Central,2009-02-26,932.17,2012-07-26,3.41,2012-07-29,41,100.0,100.0,935.54,935.54,0,construction,complete,6.7,0,0.106,0.876,0,0,1,2012-07-29,0.36,0.1
PAI-02581,Railways Project 02581,Railways,Railways,East,2023-05-08,1221.28,2027-05-30,4.06,2026-09-06,40,62.7,60.0,795.4,1325.6,1,construction,complete,1.4,0,0.491,0.955,0,0,0,,8.54,0.5
PAI-02582,Power Project 02582,New & Renewable Energy,Power,Central,2015-06-21,5383.33,2020-07-30,5.11,2020-08-03,62,100.0,100.0,5404.13,5404.13,0,construction,complete,5.1,0,0.293,0.795,0,0,1,2020-08-03,0.39,0.1
PAI-02583,Roads Project 02583,Road Transport & Highways,Roads,Central,2025-06-14,562.73,2029-01-15,3.59,2026-09-06,15,16.8,9.0,53.88,601.91,0,construction,complete,2.3,1,0.249,0.89,0,0,0,,6.96,0.3
PAI-02584,Roads Project 02584,Road Transport & Highways,Roads,South,2015-02-02,186.49,2018-04-14,3.2,2018-04-23,38,100.0,100.0,187.23,187.23,0,construction,complete,9.0,0,0.314,0.864,0,0,1,2018-04-23,0.4,0.3
PAI-02585,Aviation Project 02585,Civil Aviation,Aviation,Central,2023-01-04,156.88,2026-09-24,3.72,2026-09-06,44,59.7,57.1,91.06,159.55,0,construction,complete,0.2,0,0.446,0.851,0,0,0,,1.71,11.3
PAI-02586,Telecom Project 02586,Telecommunications,Telecom,East,2013-01-28,949.54,2016-07-04,3.43,2016-07-11,42,100.0,100.0,949.54,949.54,0,construction,complete,10.3,0,0.634,0.926,0,0,1,2016-07-11,0.0,0.2
PAI-02587,Roads Project 02587,Road Transport & Highways,Roads,North,2013-10-14,1583.61,2017-09-06,3.9,2017-10-01,48,100.0,100.0,1583.61,1583.61,1,construction,complete,0.4,0,0.634,0.916,0,0,1,2017-10-01,0.0,0.8
PAI-02588,Roads Project 02588,Road Transport & Highways,Roads,West,2025-12-04,1698.26,2028-12-23,3.05,2026-09-06,9,13.7,11.6,197.88,1702.03,1,pre_construction,not_started,8.3,0,0.48,0.858,4,4,0,,0.22,0.6
PAI-02589,Mining Project 02589,Coal,Mining,North-East,2008-05-01,243.9,2012-07-29,4.25,2014-07-10,74,100.0,100.0,244.09,244.09,0,construction,partial,1.5,0,0.855,0.903,0,0,1,2014-07-10,0.08,23.4
PAI-02590,Power Project 02590,Power,Power,North,2024-03-27,1190.17,2029-05-01,5.1,2026-09-06,30,39.7,30.0,503.55,1680.49,4,construction,partial,4.0,0,0.525,0.938,0,0,0,,41.2,5.5
PAI-02591,Ports & Shipping Project 02591,Shipping (Ports),Ports & Shipping,North-East,2009-12-15,2383.01,2013-02-01,3.13,2013-02-14,38,100.0,100.0,2389.7,2389.7,0,construction,complete,2.4,0,0.738,0.774,0,0,1,2013-02-14,0.28,0.4
PAI-02592,Power Project 02592,New & Renewable Energy,Power,North-East,2019-10-17,428.25,2024-02-24,4.36,2026-09-06,83,67.2,49.7,290.33,584.06,1,construction,complete,2.1,0,0.903,0.757,1,1,0,,36.38,68.6
PAI-02593,Roads Project 02593,Road Transport & Highways,Roads,West,2025-11-10,247.59,2028-06-08,2.58,2026-09-06,10,23.3,19.7,48.79,247.59,2,construction,complete,2.3,0,0.555,0.878,0,0,0,,0.0,0.2
PAI-02594,Telecom Project 02594,Telecommunications,Telecom,North,2010-11-10,1417.65,2013-09-15,2.85,2013-10-06,35,100.0,100.0,1417.65,1417.65,0,construction,complete,2.4,0,0.521,0.871,0,0,1,2013-10-06,0.0,0.7
PAI-02595,Roads Project 02595,Road Transport & Highways,Roads,North-East,2010-07-17,425.7,2013-01-19,2.51,2014-09-02,50,100.0,100.0,426.69,426.69,0,construction,complete,1.5,0,0.481,0.923,0,0,1,2014-09-02,0.23,19.4
PAI-02596,Roads Project 02596,Road Transport & Highways,Roads,North,2022-12-17,2463.48,2026-02-05,3.14,2026-09-06,45,39.0,36.3,893.72,2463.48,0,construction,complete,5.1,0,0.908,0.894,0,0,0,,0.0,22.8
PAI-02597,Power Project 02597,New & Renewable Energy,Power,East,2025-01-27,2053.12,2030-12-24,5.91,2026-09-06,20,29.8,26.9,600.83,2230.73,1,construction,complete,0.3,0,0.644,0.836,0,0,0,,8.65,3.4
PAI-02598,Ports & Shipping Project 02598,Shipping (Ports),Ports & Shipping,North-East,2019-03-14,2444.49,2023-02-09,3.91,2023-02-11,47,100.0,100.0,2474.69,2474.69,0,construction,complete,7.9,0,0.914,0.804,0,0,1,2023-02-11,1.24,0.1
PAI-02599,Telecom Project 02599,Telecommunications,Telecom,East,2020-07-12,2570.19,2022-10-07,2.24,2022-10-09,27,100.0,100.0,2570.19,2570.19,0,construction,complete,4.8,0,0.922,0.835,0,0,1,2022-10-09,0.0,0.1
PAI-02600,Railways Project 02600,Railways,Railways,North-East,2014-11-13,12662.09,2020-02-21,5.28,2026-09-06,142,57.5,49.6,6677.83,13449.84,0,construction,partial,4.8,0,0.921,0.895,0,0,0,,6.22,88.9
PAI-02601,Railways Project 02601,Railways,Railways,West,2018-04-12,671.61,2022-06-10,4.16,2022-06-14,50,100.0,100.0,678.91,678.91,0,construction,complete,3.8,0,0.834,0.923,0,0,1,2022-06-14,1.09,0.1
PAI-02602,Roads Project 02602,Road Transport & Highways,Roads,Central,2026-02-02,776.78,2030-01-02,3.92,2026-09-06,7,4.3,3.4,26.98,785.95,1,pre_construction,partial,16.4,0,0.66,0.987,0,0,0,,1.18,0.6
PAI-02603,Roads Project 02603,Road Transport & Highways,Roads,West,2016-03-24,859.29,2018-10-18,2.57,2018-10-22,31,100.0,100.0,964.31,964.31,1,construction,complete,2.6,0,0.631,0.965,0,0,1,2018-10-22,12.22,0.1
PAI-02604,Power Project 02604,Power,Power,West,2016-04-08,330.57,2022-08-24,6.38,2023-11-11,91,100.0,100.0,519.2,519.2,0,construction,complete,5.3,0,0.735,0.848,0,0,1,2023-11-11,57.06,14.6
PAI-02605,Water Resources Project 02605,Jal Shakti (Water Resources),Water Resources,North-East,2014-12-04,1592.61,2019-04-18,4.37,2019-05-11,53,100.0,100.0,1611.45,1611.45,0,construction,complete,1.2,0,0.796,0.787,0,0,1,2019-05-11,1.18,0.8
PAI-02606,Ports & Shipping Project 02606,Shipping (Ports),Ports & Shipping,Central,2018-08-06,276.48,2022-12-17,4.37,2022-12-23,52,100.0,100.0,276.48,276.48,1,construction,complete,1.4,0,0.624,0.887,0,0,1,2022-12-23,0.0,0.2
PAI-02607,Roads Project 02607,Road Transport & Highways,Roads,Central,2021-01-08,173.49,2023-07-14,2.51,2023-08-08,31,100.0,100.0,173.63,173.63,1,construction,complete,1.3,0,0.695,0.903,0,0,1,2023-08-08,0.08,0.8
PAI-02608,Urban Infrastructure Project 02608,Housing & Urban Affairs,Urban Infrastructure,North-East,2005-08-28,611.38,2008-09-21,3.07,2011-05-23,69,100.0,100.0,611.38,611.38,0,construction,complete,10.8,0,0.89,0.757,0,0,1,2011-05-23,0.0,32.0
PAI-02609,Ports & Shipping Project 02609,Shipping (Ports),Ports & Shipping,West,2020-09-01,596.62,2024-12-10,4.27,2025-01-04,52,100.0,100.0,599.68,599.68,0,construction,complete,0.6,0,0.628,0.842,0,0,1,2025-01-04,0.51,0.8
PAI-02610,Urban Infrastructure Project 02610,Housing & Urban Affairs,Urban Infrastructure,East,2010-01-10,286.49,2013-07-23,3.53,2013-07-31,42,100.0,100.0,311.74,311.74,1,construction,complete,2.5,0,0.427,0.766,0,0,1,2013-07-31,8.81,0.3
PAI-02611,Telecom Project 02611,Telecommunications,Telecom,Central,2012-07-24,350.89,2015-02-20,2.58,2015-02-26,31,100.0,100.0,352.86,352.86,1,construction,complete,2.7,0,0.533,0.838,0,0,1,2015-02-26,0.56,0.2
PAI-02612,Roads Project 02612,Road Transport & Highways,Roads,Central,2019-07-23,1785.01,2022-12-31,3.44,2023-01-13,42,100.0,100.0,1803.1,1803.1,0,construction,complete,2.5,0,0.72,0.848,0,0,1,2023-01-13,1.01,0.4
PAI-02613,Roads Project 02613,Road Transport & Highways,Roads,North-East,2024-08-02,696.33,2028-05-14,3.78,2026-09-06,25,47.5,38.4,269.03,700.14,1,construction,complete,7.3,0,0.941,0.923,0,0,0,,0.55,1.4
PAI-02614,Rural Infrastructure Project 02614,Development of North Eastern Region,Rural Infrastructure,East,2012-03-15,1544.52,2014-12-25,2.78,2016-11-17,56,100.0,100.0,1548.6,1548.6,0,construction,complete,2.4,0,0.399,0.824,0,0,1,2016-11-17,0.26,22.8
PAI-02615,Railways Project 02615,Railways,Railways,North-East,2011-02-28,4321.54,2017-11-17,6.72,2017-11-23,81,100.0,100.0,4321.54,4321.54,3,construction,partial,12.0,1,0.466,0.88,0,0,1,2017-11-23,0.0,0.2
PAI-02616,Fertilizers Project 02616,Fertilizers,Fertilizers,East,2021-01-22,815.65,2024-11-23,3.84,2024-12-20,47,100.0,100.0,822.71,822.71,0,construction,complete,3.2,1,0.327,0.791,0,0,1,2024-12-20,0.87,0.9
PAI-02617,Mining Project 02617,Coal,Mining,North,2012-01-21,575.74,2016-05-18,4.33,2016-05-21,52,100.0,100.0,575.74,575.74,0,construction,complete,1.4,0,0.872,0.845,0,0,1,2016-05-21,0.0,0.1
PAI-02618,Water Resources Project 02618,Jal Shakti (Water Resources),Water Resources,North-East,2022-11-06,1593.95,2029-04-24,6.46,2026-09-06,46,37.5,33.5,540.02,1611.31,0,construction,complete,6.3,0,0.858,0.787,0,0,0,,1.09,0.0
PAI-02619,Ports & Shipping Project 02619,Shipping (Ports),Ports & Shipping,North,2018-12-13,1376.85,2022-07-28,3.62,2024-03-30,63,100.0,100.0,1377.38,1377.38,0,construction,complete,0.1,0,0.318,0.911,0,0,1,2024-03-30,0.04,20.1
PAI-02620,Roads Project 02620,Road Transport & Highways,Roads,West,2012-02-16,841.74,2014-11-15,2.75,2019-09-07,91,100.0,100.0,846.07,846.07,0,construction,complete,2.6,0,0.536,0.96,0,0,1,2019-09-07,0.51,57.7
PAI-02621,Railways Project 02621,Railways,Railways,Central,2025-12-28,2446.73,2032-02-29,6.17,2026-09-06,9,1.0,0.0,0.0,2694.05,0,pre_construction,complete,3.7,1,0.514,0.923,0,0,0,,10.11,19.0
PAI-02622,Railways Project 02622,Railways,Railways,North-East,2015-06-26,18043.76,2020-12-13,5.47,2020-12-31,66,100.0,100.0,18043.76,18043.76,0,construction,partial,2.9,0,0.547,0.957,0,0,1,2020-12-31,0.0,0.6
PAI-02623,Railways Project 02623,Railways,Railways,South,2020-01-12,1141.61,2026-03-06,6.15,2026-09-06,80,89.3,78.0,894.96,1147.84,0,construction,complete,1.3,0,0.661,0.923,0,0,0,,0.55,44.8
PAI-02624,Power Project 02624,Power,Power,East,2009-02-24,474.96,2013-10-16,4.64,2020-09-24,139,100.0,100.0,476.56,476.56,0,construction,partial,0.8,0,0.53,0.916,0,0,1,2020-09-24,0.34,83.3
PAI-02625,Roads Project 02625,Road Transport & Highways,Roads,West,2016-06-03,1202.53,2019-06-05,3.0,2019-06-29,36,100.0,100.0,1209.13,1209.13,0,construction,complete,2.9,0,0.482,0.99,0,0,1,2019-06-29,0.55,0.8
PAI-02626,Power Project 02626,Power,Power,North-East,2026-03-13,350.58,2031-02-12,4.92,2026-09-06,6,5.5,2.0,7.07,351.13,1,pre_construction,partial,4.7,0,0.673,0.893,0,0,0,,0.16,0.9
PAI-02627,Roads Project 02627,Road Transport & Highways,Roads,North,2018-10-15,595.28,2022-04-24,3.53,2022-05-09,43,100.0,100.0,599.33,599.33,1,construction,complete,4.4,0,0.918,0.99,0,0,1,2022-05-09,0.68,0.5
PAI-02628,Roads Project 02628,Road Transport & Highways,Roads,North,2015-03-17,293.27,2018-11-29,3.71,2019-04-18,49,100.0,100.0,295.99,295.99,0,construction,complete,2.5,0,0.652,0.923,0,0,1,2019-04-18,0.93,4.6
PAI-02629,Urban Infrastructure Project 02629,Housing & Urban Affairs,Urban Infrastructure,South,2007-02-12,1233.35,2010-10-16,3.67,2010-11-04,45,100.0,100.0,1233.35,1233.35,0,construction,complete,0.5,0,0.589,0.779,0,0,1,2010-11-04,0.0,0.7
PAI-02630,Roads Project 02630,Road Transport & Highways,Roads,North-East,2018-10-12,205.04,2022-05-11,3.58,2022-05-27,43,100.0,100.0,205.04,205.04,0,construction,complete,2.3,0,0.733,0.909,0,0,1,2022-05-27,0.0,0.5
PAI-02631,Power Project 02631,Power,Power,South,2013-01-04,1977.4,2018-01-24,5.06,2018-02-03,61,100.0,100.0,1979.8,1979.8,0,construction,complete,1.0,0,0.465,0.858,0,0,1,2018-02-03,0.12,0.3
PAI-02632,Mining Project 02632,Coal,Mining,South,2018-11-16,377.7,2023-09-12,4.82,2026-09-06,94,61.3,46.2,226.52,490.08,1,construction,complete,1.0,1,0.387,0.788,1,1,0,,29.75,51.9
PAI-02633,Steel Project 02633,Steel,Steel,Central,2013-12-20,224.11,2018-07-01,4.53,2018-07-10,55,100.0,100.0,224.11,224.11,1,construction,complete,0.4,0,0.891,0.787,0,0,1,2018-07-10,0.0,0.3
PAI-02634,Railways Project 02634,Railways,Railways,North-East,2025-08-09,964.15,2030-08-06,4.99,2026-09-06,13,19.7,18.4,202.49,1100.1,1,construction,complete,3.9,0,0.597,0.99,0,0,0,,14.1,58.2
PAI-02635,Roads Project 02635,Road Transport & Highways,Roads,South,2013-04-18,262.5,2016-03-05,2.88,2016-07-28,39,100.0,100.0,293.61,293.61,0,construction,partial,0.2,0,0.556,0.952,0,0,1,2016-07-28,11.85,4.7
PAI-02636,Power Project 02636,Power,Power,North-East,2017-02-05,598.91,2023-06-20,6.37,2026-09-06,115,50.5,33.0,241.95,733.43,1,construction,complete,0.4,0,0.091,0.888,0,0,0,,22.46,66.8
PAI-02637,Roads Project 02637,Road Transport & Highways,Roads,North,2021-07-23,701.01,2025-04-10,3.72,2025-05-10,46,100.0,100.0,704.28,704.28,0,construction,complete,3.3,0,0.293,0.912,0,0,1,2025-05-10,0.47,1.0
PAI-02638,Roads Project 02638,Road Transport & Highways,Roads,South,2016-12-16,300.07,2020-07-05,3.55,2020-07-23,43,100.0,100.0,300.07,300.07,0,construction,complete,4.3,0,0.513,0.919,0,0,1,2020-07-23,0.0,0.6
PAI-02639,Roads Project 02639,Road Transport & Highways,Roads,West,2007-05-25,1413.18,2010-01-15,2.64,2010-01-18,32,100.0,100.0,1422.61,1422.61,0,construction,complete,1.0,1,0.802,0.83,0,0,1,2010-01-18,0.67,0.1
PAI-02640,Fertilizers Project 02640,Fertilizers,Fertilizers,Central,2024-07-19,190.88,2029-04-14,4.74,2026-09-06,26,37.7,32.2,67.36,209.23,0,construction,complete,2.0,1,0.646,0.815,1,1,0,,9.62,13.6
PAI-02641,Power Project 02641,Power,Power,West,2020-05-02,2185.68,2025-11-11,5.53,2026-09-06,76,77.3,71.5,1563.47,2185.68,1,construction,complete,4.5,0,0.84,0.818,0,0,0,,0.0,59.5
PAI-02642,Roads Project 02642,Road Transport & Highways,Roads,South,2015-09-07,223.58,2019-01-22,3.38,2026-06-27,129,100.0,100.0,225.53,225.53,0,construction,partial,4.9,0,0.425,0.931,0,0,1,2026-06-27,0.87,89.1
PAI-02643,Roads Project 02643,Road Transport & Highways,Roads,North-East,2008-01-10,150.0,2011-12-26,3.96,2012-04-20,51,100.0,100.0,158.1,158.1,1,construction,complete,5.9,0,0.326,0.93,0,0,1,2012-04-20,5.4,3.8
PAI-02644,Roads Project 02644,Road Transport & Highways,Roads,Central,2018-09-24,250.24,2022-07-12,3.8,2026-09-06,96,66.3,61.2,153.88,251.41,0,construction,complete,2.5,0,0.241,0.93,2,2,0,,0.47,57.7
PAI-02645,Mining Project 02645,Coal,Mining,Central,2012-10-26,279.92,2018-03-12,5.38,2019-06-24,80,100.0,100.0,281.88,281.88,0,construction,complete,1.3,0,0.438,0.823,0,0,1,2019-06-24,0.7,15.4
PAI-02646,Roads Project 02646,Road Transport & Highways,Roads,Central,2020-08-10,939.81,2023-11-19,3.27,2023-12-10,40,100.0,100.0,951.36,951.36,0,construction,complete,1.1,0,0.794,0.965,0,0,1,2023-12-10,1.23,0.7
PAI-02647,Roads Project 02647,Road Transport & Highways,Roads,South,2020-12-04,1496.46,2024-07-30,3.65,2026-09-06,69,18.5,13.7,266.53,1945.2,2,construction,complete,3.6,0,0.54,0.918,0,0,0,,29.99,35.2
PAI-02648,Roads Project 02648,Road Transport & Highways,Roads,Central,2012-03-01,672.02,2015-02-21,2.98,2015-02-23,35,100.0,100.0,733.35,733.35,0,construction,complete,11.1,0,0.702,0.955,0,0,1,2015-02-23,9.13,0.1
PAI-02649,Railways Project 02649,Railways,Railways,West,2026-01-14,1111.9,2032-03-11,6.16,2026-09-06,8,5.4,0.3,4.8,1432.96,1,pre_construction,not_started,5.5,0,0.796,0.956,0,0,0,,28.87,36.2
PAI-02650,Urban Infrastructure Project 02650,Housing & Urban Affairs,Urban Infrastructure,Central,2014-06-16,304.86,2017-07-23,3.1,2017-08-20,38,100.0,100.0,306.31,306.31,0,construction,complete,1.5,0,0.963,0.752,0,0,1,2017-08-20,0.47,0.9
PAI-02651,Roads Project 02651,Road Transport & Highways,Roads,South,2014-12-15,346.85,2017-11-24,2.94,2018-11-19,47,100.0,100.0,392.44,392.44,0,construction,complete,1.5,0,0.832,0.944,0,0,1,2018-11-19,13.14,11.8
PAI-02652,Roads Project 02652,Road Transport & Highways,Roads,North,2009-08-25,230.17,2013-03-29,3.59,2015-03-27,67,100.0,100.0,242.27,242.27,1,construction,complete,1.6,0,0.516,0.921,0,0,1,2015-03-27,5.26,23.9
PAI-02653,Mining Project 02653,Coal,Mining,East,2020-08-15,454.44,2025-06-28,4.87,2026-09-05,73,100.0,100.0,457.92,457.92,0,construction,partial,4.2,0,0.232,0.798,0,0,1,2026-09-05,0.77,14.3
PAI-02654,Roads Project 02654,Road Transport & Highways,Roads,East,2021-09-18,662.57,2025-01-31,3.37,2026-05-19,56,100.0,100.0,662.57,662.57,2,construction,complete,1.3,0,0.405,0.895,0,0,1,2026-05-19,0.0,15.5
PAI-02655,Roads Project 02655,Road Transport & Highways,Roads,North-East,2025-12-25,162.75,2029-09-09,3.71,2026-09-06,9,8.3,4.4,7.12,163.45,0,pre_construction,partial,6.5,0,0.801,0.887,0,0,0,,0.43,0.5
PAI-02656,Roads Project 02656,Road Transport & Highways,Roads,West,2025-10-27,150.0,2029-06-08,3.61,2026-09-06,11,7.7,3.0,4.53,150.0,0,pre_construction,complete,10.2,0,0.258,0.922,0,0,0,,0.0,0.0
PAI-02657,Roads Project 02657,Road Transport & Highways,Roads,East,2016-06-20,1072.97,2019-05-20,2.91,2020-05-19,47,100.0,100.0,1363.15,1363.15,2,construction,complete,0.6,1,0.281,0.942,0,0,1,2020-05-19,27.04,12.0
PAI-02658,Power Project 02658,Power,Power,Central,2023-08-13,1437.62,2028-11-19,5.27,2026-09-06,37,51.6,46.2,734.19,1590.34,0,construction,complete,3.8,0,0.511,0.834,0,0,0,,10.62,7.9
PAI-02659,Roads Project 02659,Road Transport & Highways,Roads,East,2025-12-21,1598.44,2029-12-18,3.99,2026-09-06,9,4.8,0.0,0.0,1853.76,1,pre_construction,partial,3.1,0,0.397,0.99,0,0,0,,15.97,64.6
PAI-02660,Railways Project 02660,Railways,Railways,North,2013-09-11,2273.94,2020-02-13,6.43,2020-02-22,77,100.0,100.0,2890.54,2890.54,0,construction,complete,0.6,0,0.917,0.99,0,0,1,2020-02-22,27.12,0.3
PAI-02661,Railways Project 02661,Railways,Railways,West,2021-01-12,4205.31,2025-06-08,4.4,2025-07-03,54,100.0,100.0,4205.31,4205.31,0,construction,partial,2.9,0,0.566,0.915,0,0,1,2025-07-03,0.0,0.8
PAI-02662,Aviation Project 02662,Civil Aviation,Aviation,South,2016-08-22,150.0,2019-08-04,2.95,2025-12-19,112,100.0,100.0,187.71,187.71,0,construction,complete,3.1,0,0.713,0.858,0,0,1,2025-12-19,25.14,76.5
PAI-02663,Power Project 02663,Power,Power,North,2026-02-02,2244.02,2031-07-25,5.47,2026-09-06,7,10.8,7.3,164.55,2258.57,0,pre_construction,partial,4.1,1,0.987,0.87,0,0,0,,0.65,0.6
PAI-02664,Railways Project 02664,Railways,Railways,Central,2013-03-18,2498.74,2017-06-21,4.26,2018-12-19,69,100.0,100.0,3058.94,3058.94,2,construction,complete,4.1,0,0.398,0.979,0,0,1,2018-12-19,22.42,17.9
PAI-02665,Mining Project 02665,Coal,Mining,North,2010-10-04,1451.33,2016-02-05,5.34,2017-01-31,75,100.0,100.0,1454.08,1454.08,0,construction,complete,7.2,0,0.816,0.855,0,0,1,2017-01-31,0.19,11.9
PAI-02666,Water Resources Project 02666,Jal Shakti (Water Resources),Water Resources,North-East,2016-08-09,769.69,2024-01-10,7.42,2024-01-11,89,100.0,100.0,771.0,771.0,0,construction,complete,0.0,0,0.28,0.771,0,0,1,2024-01-11,0.17,0.0
PAI-02667,Roads Project 02667,Road Transport & Highways,Roads,West,2021-12-14,1379.92,2024-12-31,3.05,2025-01-07,37,100.0,100.0,1383.35,1383.35,0,construction,complete,7.1,0,0.617,0.904,0,0,1,2025-01-07,0.25,0.2
PAI-02668,Power Project 02668,Power,Power,North-East,2016-02-04,2608.27,2021-02-03,5.0,2021-02-19,60,100.0,100.0,2631.37,2631.37,0,construction,complete,1.1,1,0.327,0.91,0,0,1,2021-02-19,0.89,0.5
PAI-02669,Power Project 02669,Atomic Energy,Power,Central,2015-02-26,2955.8,2020-11-03,5.69,2020-11-06,69,100.0,100.0,2988.21,2988.21,0,construction,partial,1.1,1,0.8,0.848,0,0,1,2020-11-06,1.1,0.1
PAI-02670,Telecom Project 02670,Telecommunications,Telecom,South,2014-02-11,1671.71,2017-07-10,3.41,2017-07-27,41,100.0,100.0,1675.2,1675.2,0,construction,complete,0.1,0,0.613,0.827,0,0,1,2017-07-27,0.21,0.6
PAI-02671,Roads Project 02671,Road Transport & Highways,Roads,North-East,2006-10-03,8443.69,2009-09-15,2.95,2009-09-16,35,100.0,100.0,10304.9,10304.9,1,construction,complete,5.1,0,0.885,0.908,0,0,1,2009-09-16,22.04,0.0
PAI-02672,Mining Project 02672,Coal,Mining,North,2012-10-06,150.0,2017-03-30,4.48,2021-08-14,106,100.0,100.0,164.32,164.32,0,construction,complete,0.8,1,0.79,0.794,0,0,1,2021-08-14,9.55,52.5
PAI-02673,Roads Project 02673,Road Transport & Highways,Roads,South,2014-04-24,840.87,2017-03-31,2.94,2018-07-02,51,100.0,100.0,842.16,842.16,1,construction,complete,1.4,0,0.428,0.937,0,0,1,2018-07-02,0.15,15.0
PAI-02674,Power Project 02674,Atomic Energy,Power,North-East,2021-01-11,2529.69,2026-05-22,5.36,2026-09-06,68,65.0,57.7,1881.27,3260.56,0,construction,complete,2.2,1,0.886,0.928,0,0,0,,28.89,13.6
PAI-02675,Mining Project 02675,Coal,Mining,West,2014-05-27,198.67,2018-09-23,4.33,2019-11-30,66,100.0,100.0,200.91,200.91,0,construction,complete,4.2,0,0.591,0.861,0,0,1,2019-11-30,1.13,14.2
PAI-02676,Petroleum Project 02676,Petroleum & Natural Gas,Petroleum,East,2007-09-25,1399.85,2011-11-09,4.13,2014-07-21,82,100.0,100.0,1536.9,1536.9,0,construction,complete,1.7,0,0.814,0.836,0,0,1,2014-07-21,9.79,32.4
PAI-02677,Rural Infrastructure Project 02677,Development of North Eastern Region,Rural Infrastructure,East,2023-10-28,246.67,2028-02-18,4.31,2026-09-06,35,35.9,30.5,75.33,246.69,1,construction,complete,2.7,1,0.834,0.696,0,0,0,,0.01,0.0
PAI-02678,Railways Project 02678,Railways,Railways,South,2017-09-18,1503.49,2022-07-15,4.82,2022-08-14,59,100.0,100.0,1503.49,1503.49,0,construction,complete,3.4,0,0.864,0.887,0,0,1,2022-08-14,0.0,1.0
PAI-02679,Roads Project 02679,Road Transport & Highways,Roads,West,2011-05-14,237.03,2014-05-12,3.0,2016-12-01,67,100.0,100.0,237.38,237.38,2,construction,complete,0.9,0,0.735,0.922,0,0,1,2016-12-01,0.15,30.7
